time,value
04:50:48,53
04:50:53,54
04:51:08,54
04:51:18,54
04:51:28,63
04:51:33,71
04:51:38,70
04:51:43,68
04:51:48,67
04:51:53,65
04:51:58,64
04:52:03,65
04:52:08,65
04:52:15,65
04:52:30,62
04:52:35,64
04:52:40,62
04:52:45,59
04:52:50,56
04:52:55,54
04:53:00,52
04:53:05,50
04:53:20,50
04:53:35,52
04:53:40,54
04:53:45,53
04:53:50,52
04:53:55,51
04:54:10,51
04:54:20,50
04:54:25,51
04:54:30,53
04:54:35,52
04:54:40,51
04:54:45,50
04:54:50,53
04:54:55,52
04:55:00,50
04:55:05,49
04:55:20,50
04:55:22,50
04:55:37,51
04:55:42,49
04:55:57,49
04:56:12,49
04:56:22,50
04:56:27,51
04:56:42,51
04:56:52,52
04:56:57,51
04:57:12,50
04:57:27,50
04:57:42,50
04:57:57,50
04:58:02,49
04:58:07,50
04:58:17,53
04:58:22,52
04:58:37,51
04:58:47,52
04:58:57,51
04:59:12,53
04:59:17,52
04:59:32,51
04:59:37,51
04:59:42,52
04:59:59,68
05:00:04,74
05:00:09,73
05:00:14,70
05:00:19,67
05:00:24,64
05:00:29,61
05:00:34,58
05:00:39,56
05:00:49,55
05:00:54,52
05:00:59,50
05:01:04,49
05:01:09,48
05:01:14,48
05:01:24,49
05:01:39,49
05:01:44,50
05:01:49,49
05:02:04,50
05:02:09,52
05:02:24,50
05:02:29,49
05:02:44,49
05:02:49,48
05:02:54,47
05:03:09,47
05:03:11,47
05:03:16,48
05:03:21,48
05:03:26,49
05:03:31,50
05:03:36,50
05:03:51,52
05:03:56,51
05:04:06,50
05:04:21,50
05:04:26,53
05:04:31,52
05:04:36,53
05:04:41,52
05:04:46,50
05:04:51,50
05:05:06,49
05:05:21,49
05:05:26,50
05:05:31,50
05:05:36,51
05:05:41,50
05:05:56,50
05:06:11,50
05:06:21,51
05:06:31,50
05:06:41,51
05:06:48,52
05:07:03,52
05:07:08,52
05:07:13,52
05:07:23,51
05:07:28,52
05:07:43,53
05:07:48,53
05:07:53,57
05:07:58,56
05:08:03,55
05:08:08,54
05:08:13,53
05:08:18,53
05:08:23,52
05:08:28,53
05:08:33,54
05:08:38,53
05:08:43,53
05:08:58,66
05:09:03,66
05:09:08,63
05:09:13,60
05:09:18,58
05:09:23,55
05:09:28,53
05:09:34,52
05:09:39,51
05:09:44,52
05:09:49,51
05:09:54,53
05:09:59,52
05:10:14,51
05:10:24,50
05:10:39,51
05:10:44,53
05:10:49,52
05:10:59,53
05:11:14,52
05:11:24,53
05:11:29,52
05:11:44,53
05:11:54,52
05:11:59,53
05:12:04,55
05:12:09,54
05:12:14,52
05:12:19,51
05:12:24,50
05:12:39,52
05:12:44,53
05:12:49,52
05:13:04,53
05:13:06,53
05:13:11,52
05:13:16,51
05:13:21,50
05:13:36,51
05:13:41,53
05:13:46,54
05:13:51,62
05:13:56,65
05:14:01,64
05:14:06,63
05:14:11,62
05:14:16,59
05:14:21,57
05:14:26,54
05:14:36,53
05:14:41,54
05:14:46,53
05:14:56,52
05:15:06,53
05:15:11,52
05:15:16,56
05:15:21,55
05:15:26,54
05:15:41,54
05:15:46,53
05:15:53,53
05:16:08,53
05:16:13,54
05:16:28,55
05:16:43,55
05:16:48,54
05:16:53,55
05:16:58,54
05:17:03,55
05:17:08,54
05:17:13,55
05:17:23,54
05:17:28,55
05:17:33,54
05:17:43,55
05:17:58,54
05:18:03,53
05:18:08,54
05:18:13,55
05:18:23,54
05:18:38,53
05:18:53,55
05:19:08,54
05:19:23,55
05:19:28,54
05:19:33,55
05:19:48,55
05:19:50,55
05:20:05,54
05:20:20,54
05:20:25,53
05:20:30,55
05:20:35,54
05:20:40,55
05:20:45,58
05:20:50,56
05:20:55,55
05:21:00,56
05:21:10,55
05:21:20,54
05:21:30,53
05:21:35,55
05:21:50,54
05:21:55,53
05:22:05,55
05:22:10,54
05:22:15,53
05:22:20,54
05:22:35,55
05:22:40,57
05:22:45,56
05:22:55,54
05:23:00,55
05:23:05,54
05:23:12,54
05:23:27,54
05:23:32,55
05:23:42,54
05:23:47,55
05:23:57,69
05:24:02,82
05:24:07,81
05:24:12,78
05:24:17,75
05:24:22,71
05:24:32,68
05:24:37,63
05:24:42,59
05:24:47,55
05:24:52,54
05:24:57,53
05:25:02,52
05:25:17,52
05:25:27,53
05:25:37,53
05:25:42,53
05:25:47,51
05:25:52,52
05:25:57,53
05:26:03,53
05:26:08,62
05:26:13,60
05:26:18,58
05:26:23,55
05:26:28,53
05:26:38,52
05:26:48,51
05:26:58,50
05:27:03,50
05:27:08,49
05:27:13,50
05:27:23,49
05:27:38,50
05:27:48,49
05:27:53,53
05:27:58,55
05:28:03,56
05:28:08,58
05:28:13,62
05:28:18,63
05:28:23,64
05:28:33,62
05:28:38,59
05:28:48,57
05:28:53,57
05:29:00,57
05:29:05,55
05:29:10,54
05:29:15,53
05:29:30,56
05:29:35,56
05:29:45,55
05:29:55,57
05:30:05,60
05:30:20,59
05:30:35,58
05:30:40,57
05:30:45,56
05:30:55,58
05:31:00,57
05:31:05,62
05:31:10,62
05:31:15,61
05:31:20,58
05:31:25,59
05:31:35,60
05:31:50,59
05:31:55,57
05:32:10,59
05:32:15,60
05:32:25,61
05:32:30,59
05:32:37,61
05:32:42,59
05:32:47,61
05:32:57,63
05:33:07,64
05:33:12,62
05:33:17,64
05:33:22,75
05:33:27,82
05:33:32,80
05:33:37,66
05:33:42,65
05:33:47,63
05:33:52,60
05:33:57,59
05:34:02,57
05:34:07,55
05:34:12,54
05:34:17,55
05:34:22,56
05:34:27,55
05:34:37,54
05:34:47,53
05:34:57,54
05:35:07,55
05:35:13,54
05:35:18,55
05:35:23,57
05:35:38,59
05:35:53,59
05:35:58,58
05:36:08,57
05:36:13,60
05:36:18,57
05:36:28,55
05:36:43,56
05:36:48,59
05:36:53,57
05:37:08,56
05:37:13,58
05:37:18,57
05:37:23,56
05:37:33,57
05:37:43,59
05:37:48,57
05:37:53,60
05:37:58,63
05:38:13,64
05:38:18,62
05:38:28,63
05:38:33,62
05:38:38,61
05:38:45,62
05:38:55,63
05:39:05,65
05:39:15,63
05:39:20,62
05:39:30,63
05:39:35,65
05:39:40,63
05:39:45,65
05:39:55,64
05:40:00,66
05:40:15,67
05:40:30,68
05:40:40,69
05:40:45,70
05:40:50,71
05:41:00,68
05:41:15,67
05:41:25,65
05:41:30,66
05:41:35,65
05:41:40,64
05:41:45,65
05:42:00,68
05:42:05,67
05:42:10,67
05:42:25,68
05:42:27,68
05:42:32,63
05:42:37,61
05:42:42,59
05:42:47,56
05:42:52,54
05:42:57,53
05:43:02,52
05:43:12,52
05:43:22,51
05:43:27,57
05:43:37,60
05:43:47,59
05:43:52,65
05:43:57,64
05:44:12,63
05:44:17,80
05:44:22,79
05:44:27,76
05:44:32,74
05:44:37,71
05:44:42,59
05:44:47,56
05:44:52,55
05:44:58,54
05:45:08,53
05:45:13,54
05:45:18,55
05:45:28,57
05:45:33,58
05:45:38,60
05:45:43,61
05:45:48,59
05:45:53,58
05:45:58,58
05:46:03,61
05:46:08,59
05:46:13,61
05:46:18,60
05:46:28,58
05:46:38,57
05:46:43,60
05:46:48,62
05:46:58,61
05:47:03,60
05:47:08,61
05:47:13,60
05:47:18,61
05:47:23,58
05:47:28,57
05:47:38,60
05:47:45,63
05:47:50,62
05:47:55,60
05:48:00,61
05:48:10,63
05:48:20,65
05:48:25,66
05:48:30,65
05:48:40,64
05:48:45,62
05:48:50,64
05:49:00,65
05:49:05,68
05:49:10,69
05:49:15,63
05:49:20,62
05:49:25,60
05:49:30,62
05:49:35,63
05:49:45,64
05:49:55,63
05:50:00,63
05:50:05,61
05:50:20,61
05:50:25,62
05:50:30,59
05:50:35,58
05:50:42,60
05:50:47,63
05:50:52,65
05:50:57,65
05:51:02,68
05:51:07,69
05:51:12,71
05:51:17,72
05:51:32,71
05:51:37,70
05:51:42,71
05:51:47,72
05:51:57,73
05:52:12,71
05:52:17,70
05:52:22,69
05:52:27,69
05:52:32,72
05:52:37,70
05:52:42,63
05:52:47,64
05:52:57,64
05:53:02,63
05:53:07,61
05:53:12,61
05:53:17,62
05:53:22,63
05:53:28,64
05:53:33,66
05:53:48,67
05:53:53,66
05:54:08,68
05:54:13,70
05:54:18,72
05:54:23,71
05:54:28,70
05:54:33,68
05:54:38,65
05:54:53,64
05:54:58,63
05:55:03,64
05:55:08,64
05:55:18,60
05:55:28,65
05:55:33,69
05:55:38,68
05:55:53,69
05:55:58,68
05:56:08,67
05:56:13,67
05:56:18,67
05:56:23,66
05:56:28,65
05:56:33,66
05:56:40,68
05:56:45,70
05:56:50,72
05:56:55,73
05:57:00,75
05:57:15,75
05:57:20,74
05:57:25,74
05:57:30,75
05:57:35,67
05:57:45,68
05:58:00,69
05:58:05,68
05:58:15,69
05:58:30,69
05:58:40,70
05:58:55,68
05:59:00,66
05:59:05,68
05:59:10,65
05:59:15,66
05:59:20,68
05:59:25,69
05:59:30,71
05:59:40,65
05:59:45,60
05:59:50,59
05:59:56,60
06:00:01,62
06:00:06,63
06:00:11,62
06:00:16,61
06:00:21,62
06:00:26,66
06:00:31,69
06:00:36,63
06:00:41,62
06:00:51,62
06:00:56,60
06:01:01,62
06:01:06,59
06:01:16,63
06:01:21,63
06:01:36,63
06:01:51,62
06:01:56,61
06:02:01,59
06:02:06,57
06:02:11,56
06:02:16,53
06:02:21,51
06:02:26,51
06:02:31,51
06:02:41,54
06:02:48,53
06:02:58,55
06:03:03,57
06:03:13,61
06:03:18,60
06:03:23,57
06:03:28,56
06:03:33,55
06:03:43,55
06:03:53,54
06:04:03,55
06:04:13,58
06:04:18,58
06:04:23,56
06:04:28,55
06:04:33,54
06:04:48,55
06:04:53,54
06:05:03,57
06:05:08,55
06:05:23,54
06:05:33,55
06:05:43,57
06:05:53,55
06:05:58,54
06:06:03,53
06:06:13,52
06:06:20,52
06:06:25,53
06:06:30,54
06:06:40,53
06:06:45,54
06:06:55,55
06:07:00,54
06:07:05,56
06:07:10,55
06:07:25,55
06:07:30,56
06:07:40,58
06:07:50,60
06:07:55,61
06:08:00,63
06:08:10,62
06:08:15,60
06:08:20,59
06:08:30,58
06:08:35,59
06:08:45,58
06:08:50,59
06:08:55,61
06:09:00,59
06:09:05,60
06:09:10,58
06:09:15,60
06:09:21,57
06:09:26,56
06:09:31,56
06:09:36,54
06:09:41,55
06:09:56,56
06:10:01,55
06:10:11,54
06:10:16,58
06:10:21,57
06:10:26,60
06:10:36,61
06:10:46,63
06:10:51,65
06:10:56,66
06:11:01,67
06:11:06,68
06:11:21,69
06:11:26,68
06:11:36,69
06:11:41,69
06:11:46,68
06:11:51,67
06:11:56,68
06:12:01,66
06:12:06,63
06:12:21,63
06:12:23,63
06:12:28,63
06:12:38,60
06:12:43,59
06:12:48,58
06:12:53,58
06:12:58,56
06:13:03,55
06:13:13,54
06:13:18,57
06:13:23,58
06:13:28,59
06:13:33,60
06:13:38,59
06:13:43,57
06:13:48,59
06:13:53,62
06:14:03,64
06:14:08,62
06:14:13,58
06:14:18,56
06:14:28,56
06:14:33,54
06:14:38,59
06:14:43,58
06:14:48,57
06:14:53,59
06:15:00,57
06:15:15,56
06:15:25,58
06:15:30,57
06:15:45,56
06:15:55,54
06:16:00,55
06:16:05,57
06:16:15,56
06:16:20,57
06:16:25,63
06:16:30,65
06:16:35,68
06:16:40,67
06:16:45,63
06:16:50,64
06:16:55,62
06:17:00,61
06:17:05,58
06:17:10,55
06:17:15,54
06:17:20,56
06:17:25,57
06:17:30,56
06:17:35,57
06:17:40,58
06:17:45,57
06:17:51,58
06:17:56,56
06:18:01,57
06:18:06,56
06:18:21,60
06:18:26,58
06:18:31,59
06:18:36,57
06:18:41,56
06:18:51,60
06:18:56,61
06:19:01,62
06:19:11,61
06:19:21,63
06:19:26,59
06:19:31,60
06:19:36,58
06:19:41,60
06:19:46,58
06:19:56,56
06:20:01,58
06:20:06,62
06:20:11,63
06:20:26,64
06:20:36,61
06:20:41,60
06:20:46,59
06:20:53,58
06:20:58,57
06:21:03,59
06:21:08,57
06:21:13,60
06:21:18,61
06:21:28,60
06:21:33,57
06:21:38,58
06:21:43,61
06:21:48,60
06:21:53,59
06:22:03,62
06:22:08,60
06:22:18,59
06:22:23,57
06:22:33,58
06:22:38,57
06:22:43,58
06:22:48,59
06:22:53,57
06:22:58,58
06:23:03,58
06:23:08,57
06:23:23,58
06:23:28,60
06:23:33,59
06:23:39,57
06:23:44,55
06:23:49,54
06:23:54,52
06:23:59,51
06:24:04,50
06:24:19,52
06:24:29,53
06:24:34,54
06:24:39,53
06:24:44,55
06:24:49,55
06:24:54,54
06:25:04,54
06:25:09,55
06:25:14,57
06:25:19,55
06:25:24,57
06:25:29,56
06:25:34,56
06:25:39,55
06:25:44,57
06:25:49,59
06:25:54,60
06:26:04,58
06:26:09,59
06:26:14,56
06:26:21,56
06:26:26,58
06:26:31,57
06:26:36,56
06:26:41,55
06:26:46,54
06:26:51,53
06:26:56,55
06:27:01,56
06:27:06,57
06:27:11,58
06:27:21,56
06:27:26,57
06:27:31,58
06:27:36,56
06:27:41,57
06:27:46,59
06:27:51,62
06:27:56,57
06:28:01,56
06:28:06,55
06:28:11,54
06:28:16,55
06:28:26,56
06:28:31,57
06:28:36,60
06:28:41,64
06:28:47,67
06:28:52,61
06:28:57,58
06:29:02,56
06:29:07,55
06:29:12,54
06:29:17,55
06:29:22,56
06:29:27,58
06:29:32,57
06:29:37,56
06:29:47,55
06:29:57,56
06:30:02,55
06:30:07,56
06:30:12,55
06:30:17,58
06:30:22,56
06:30:32,58
06:30:42,59
06:30:47,60
06:31:02,59
06:31:07,56
06:31:12,55
06:31:17,56
06:31:22,55
06:31:27,58
06:31:33,59
06:31:38,60
06:31:43,61
06:31:53,62
06:31:58,60
06:32:03,61
06:32:08,60
06:32:13,58
06:32:18,57
06:32:23,55
06:32:33,56
06:32:38,58
06:32:43,59
06:32:53,57
06:33:03,59
06:33:08,60
06:33:18,59
06:33:23,57
06:33:28,56
06:33:33,57
06:33:38,58
06:33:43,59
06:33:48,60
06:33:53,61
06:34:08,61
06:34:13,59
06:34:18,56
06:34:25,55
06:34:30,54
06:34:45,54
06:34:50,53
06:34:55,56
06:35:00,55
06:35:05,56
06:35:15,56
06:35:25,55
06:35:30,57
06:35:35,56
06:35:40,56
06:35:45,57
06:35:50,55
06:35:55,57
06:36:10,57
06:36:20,57
06:36:25,58
06:36:30,57
06:36:35,60
06:36:40,63
06:36:50,61
06:36:55,59
06:37:00,58
06:37:05,59
06:37:20,59
06:37:25,58
06:37:32,59
06:37:37,60
06:37:42,59
06:37:47,60
06:37:52,62
06:37:57,60
06:38:02,62
06:38:07,60
06:38:12,56
06:38:22,55
06:38:27,57
06:38:32,56
06:38:37,55
06:38:42,55
06:38:47,54
06:38:52,53
06:39:07,55
06:39:12,56
06:39:17,57
06:39:22,58
06:39:32,57
06:39:37,56
06:39:42,58
06:39:47,57
06:39:52,56
06:40:02,54
06:40:07,55
06:40:13,57
06:40:18,58
06:40:28,61
06:40:33,57
06:40:38,56
06:40:48,58
06:40:53,59
06:40:58,61
06:41:03,62
06:41:08,59
06:41:13,58
06:41:18,57
06:41:23,56
06:41:28,58
06:41:33,59
06:41:43,58
06:41:48,57
06:41:53,57
06:41:58,56
06:42:03,55
06:42:08,54
06:42:13,53
06:42:23,52
06:42:28,53
06:42:38,52
06:42:43,51
06:42:48,51
06:42:55,50
06:43:05,51
06:43:10,52
06:43:15,54
06:43:25,56
06:43:30,59
06:43:35,57
06:43:45,56
06:43:55,55
06:44:00,57
06:44:05,56
06:44:10,57
06:44:15,58
06:44:20,59
06:44:25,60
06:44:30,58
06:44:35,57
06:44:40,59
06:44:45,57
06:44:50,56
06:44:55,55
06:45:05,57
06:45:10,56
06:45:15,57
06:45:20,59
06:45:25,61
06:45:30,60
06:45:36,60
06:45:41,57
06:45:46,56
06:45:51,55
06:46:01,56
06:46:06,58
06:46:11,61
06:46:16,58
06:46:21,57
06:46:31,57
06:46:41,56
06:46:46,58
06:46:56,57
06:47:01,54
06:47:06,55
06:47:16,56
06:47:21,58
06:47:26,57
06:47:36,56
06:47:41,61
06:47:56,59
06:48:06,58
06:48:16,58
06:48:21,57
06:48:26,56
06:48:31,56
06:48:36,55
06:48:43,55
06:48:48,54
06:48:58,56
06:49:03,55
06:49:08,56
06:49:13,56
06:49:28,56
06:49:33,56
06:49:38,55
06:49:43,54
06:49:53,53
06:49:58,52
06:50:08,50
06:50:23,54
06:50:28,53
06:50:33,52
06:50:43,51
06:50:48,52
06:50:53,51
06:50:58,50
06:51:03,50
06:51:08,51
06:51:18,50
06:51:28,49
06:51:43,52
06:51:48,52
06:51:53,54
06:51:59,55
06:52:04,54
06:52:14,56
06:52:19,57
06:52:24,55
06:52:29,54
06:52:39,55
06:52:54,57
06:52:59,55
06:53:09,54
06:53:14,55
06:53:19,54
06:53:24,58
06:53:34,61
06:53:39,60
06:53:44,58
06:53:54,57
06:54:04,56
06:54:14,56
06:54:24,55
06:54:39,56
06:54:44,71
06:54:49,64
06:54:54,62
06:54:59,59
06:55:06,57
06:55:11,54
06:55:16,53
06:55:21,52
06:55:26,51
06:55:36,52
06:55:51,51
06:56:01,50
06:56:06,49
06:56:11,50
06:56:16,50
06:56:21,52
06:56:26,53
06:56:31,52
06:56:36,53
06:56:41,52
06:56:46,52
06:56:51,51
06:56:56,49
06:57:06,50
06:57:11,52
06:57:16,55
06:57:21,54
06:57:36,55
06:57:46,56
06:57:51,58
06:57:56,60
06:58:03,58
06:58:08,57
06:58:13,58
06:58:18,57
06:58:23,55
06:58:33,54
06:58:43,53
06:58:58,54
06:59:03,53
06:59:08,54
06:59:23,62
06:59:28,63
06:59:33,61
06:59:38,62
06:59:43,61
06:59:53,61
06:59:58,72
07:00:03,71
07:00:08,73
07:00:13,75
07:00:18,76
07:00:23,77
07:00:33,77
07:00:43,79
07:00:48,80
07:00:54,72
07:00:59,71
07:01:04,63
07:01:09,58
07:01:14,56
07:01:19,55
07:01:24,66
07:01:29,72
07:01:34,66
07:01:39,60
07:01:44,58
07:01:49,57
07:01:54,55
07:01:59,56
07:02:09,55
07:02:14,54
07:02:24,55
07:02:29,56
07:02:39,54
07:02:44,55
07:02:49,54
07:02:54,53
07:03:09,54
07:03:14,53
07:03:24,54
07:03:39,53
07:03:41,53
07:03:46,52
07:03:51,52
07:03:56,52
07:04:06,53
07:04:11,55
07:04:16,56
07:04:21,70
07:04:26,72
07:04:31,73
07:04:36,69
07:04:41,68
07:04:56,72
07:05:01,76
07:05:06,63
07:05:11,60
07:05:16,59
07:05:21,57
07:05:26,55
07:05:31,54
07:05:41,53
07:05:46,54
07:06:01,54
07:06:16,54
07:06:21,56
07:06:27,56
07:06:32,57
07:06:37,58
07:06:52,59
07:06:57,59
07:07:02,59
07:07:07,58
07:07:12,58
07:07:17,56
07:07:22,56
07:07:37,56
07:07:52,61
07:07:57,60
07:08:02,58
07:08:07,56
07:08:12,57
07:08:22,57
07:08:37,58
07:08:52,59
07:08:57,61
07:09:02,57
07:09:07,56
07:09:12,55
07:09:17,56
07:09:27,57
07:09:32,57
07:09:37,57
07:09:44,56
07:09:49,55
07:09:59,55
07:10:04,56
07:10:09,55
07:10:14,55
07:10:19,54
07:10:34,59
07:10:39,60
07:10:44,62
07:10:49,61
07:10:54,57
07:11:09,58
07:11:19,59
07:11:29,75
07:11:34,80
07:11:39,80
07:11:44,79
07:11:49,68
07:11:54,66
07:12:04,67
07:12:09,73
07:12:14,65
07:12:19,61
07:12:25,60
07:12:30,58
07:12:35,60
07:12:40,58
07:12:45,57
07:12:55,56
07:13:00,56
07:13:10,57
07:13:15,58
07:13:25,59
07:13:35,58
07:13:40,60
07:13:45,61
07:13:50,62
07:13:55,58
07:14:00,56
07:14:05,56
07:14:10,58
07:14:15,58
07:14:20,58
07:14:25,56
07:14:30,55
07:14:35,54
07:14:40,56
07:14:50,57
07:14:55,56
07:15:00,56
07:15:07,56
07:15:22,56
07:15:32,57
07:15:37,58
07:15:42,68
07:15:47,70
07:15:52,65
07:16:07,59
07:16:12,59
07:16:17,60
07:16:22,63
07:16:27,61
07:16:32,60
07:16:37,59
07:16:42,57
07:16:47,55
07:16:52,56
07:16:57,57
07:17:07,61
07:17:12,64
07:17:17,60
07:17:22,59
07:17:27,57
07:17:32,58
07:17:37,57
07:17:42,61
07:17:48,61
07:18:03,62
07:18:18,63
07:18:23,63
07:18:28,65
07:18:38,66
07:18:43,65
07:18:53,64
07:19:08,64
07:19:13,57
07:19:18,58
07:19:23,61
07:19:28,60
07:19:33,64
07:19:38,62
07:19:43,61
07:19:48,61
07:19:53,63
07:19:58,64
07:20:08,66
07:20:13,67
07:20:18,64
07:20:23,60
07:20:28,59
07:20:43,59
07:20:58,59
07:21:03,60
07:21:10,63
07:21:15,63
07:21:25,67
07:21:35,65
07:21:40,62
07:21:45,60
07:21:50,59
07:21:55,58
07:22:05,57
07:22:10,57
07:22:20,62
07:22:25,63
07:22:30,62
07:22:35,58
07:22:40,55
07:22:55,55
07:23:00,56
07:23:10,55
07:23:20,56
07:23:25,57
07:23:40,57
07:23:55,58
07:24:00,61
07:24:05,59
07:24:20,60
07:24:25,61
07:24:35,63
07:24:42,64
07:24:52,67
07:24:57,65
07:25:02,63
07:25:07,61
07:25:12,59
07:25:17,57
07:25:22,55
07:25:32,56
07:25:37,56
07:25:42,56
07:25:52,59
07:25:57,57
07:26:02,58
07:26:07,56
07:26:12,56
07:26:17,57
07:26:22,62
07:26:27,66
07:26:32,66
07:26:37,64
07:26:42,62
07:26:47,58
07:26:52,58
07:26:57,62
07:27:12,61
07:27:27,61
07:27:28,61
07:27:43,61
07:27:58,61
07:28:03,62
07:28:13,62
07:28:18,70
07:28:23,75
07:28:28,74
07:28:38,72
07:28:53,72
07:28:58,72
07:29:03,63
07:29:08,58
07:29:13,57
07:29:18,57
07:29:33,57
07:29:48,57
07:30:03,57
07:30:08,57
07:30:23,57
07:30:38,59
07:30:43,60
07:30:53,68
07:30:58,69
07:31:05,68
07:31:10,71
07:31:15,69
07:31:20,68
07:31:25,65
07:31:30,63
07:31:35,67
07:31:40,70
07:31:45,69
07:31:50,68
07:32:00,66
07:32:05,61
07:32:10,60
07:32:15,59
07:32:20,66
07:32:25,68
07:32:30,65
07:32:35,63
07:32:40,60
07:32:45,59
07:32:50,60
07:32:55,60
07:33:00,61
07:33:05,59
07:33:10,58
07:33:15,58
07:33:20,58
07:33:27,57
07:33:32,58
07:33:37,57
07:33:52,57
07:34:02,58
07:34:17,58
07:34:32,58
07:34:42,64
07:34:47,64
07:34:52,63
07:34:57,58
07:35:12,58
07:35:27,58
07:35:42,58
07:35:57,58
07:36:07,60
07:36:17,59
07:36:22,56
07:36:27,57
07:36:42,58
07:36:47,57
07:36:52,56
07:37:07,56
07:37:12,57
07:37:17,59
07:37:22,62
07:37:37,61
07:37:39,61
07:37:54,61
07:38:04,62
07:38:09,64
07:38:14,63
07:38:19,62
07:38:24,60
07:38:34,55
07:38:39,56
07:38:44,56
07:38:49,57
07:38:54,58
07:39:04,56
07:39:19,55
07:39:24,56
07:39:29,57
07:39:34,59
07:39:39,57
07:39:44,60
07:39:49,59
07:40:04,60
07:40:14,60
07:40:24,60
07:40:34,59
07:40:39,59
07:40:49,58
07:41:04,58
07:41:06,58
07:41:16,59
07:41:31,59
07:41:46,59
07:41:51,60
07:42:01,61
07:42:06,60
07:42:21,59
07:42:26,58
07:42:41,58
07:42:46,57
07:43:01,57
07:43:06,57
07:43:16,57
07:43:31,57
07:43:46,57
07:43:51,57
07:43:56,56
07:44:01,57
07:44:11,59
07:44:26,59
07:44:36,61
07:44:41,58
07:44:46,57
07:44:51,58
07:45:06,58
07:45:21,58
07:45:23,58
07:45:28,59
07:45:43,59
07:45:58,59
07:46:13,59
07:46:23,59
07:46:33,60
07:46:38,61
07:46:53,61
07:47:03,61
07:47:13,60
07:47:23,62
07:47:28,64
07:47:38,66
07:47:43,66
07:47:48,68
07:47:53,70
07:47:58,72
07:48:08,73
07:48:13,74
07:48:18,77
07:48:23,76
07:48:33,77
07:48:38,79
07:48:43,82
07:48:58,83
07:49:03,81
07:49:10,80
07:49:25,80
07:49:35,81
07:49:40,81
07:49:45,80
07:50:00,80
07:50:15,80
07:50:20,78
07:50:25,76
07:50:30,74
07:50:40,73
07:50:50,71
07:51:05,71
07:51:10,72
07:51:15,71
07:51:20,69
07:51:25,72
07:51:30,74
07:51:40,73
07:51:45,74
07:51:50,75
07:51:55,77
07:52:00,75
07:52:05,75
07:52:10,76
07:52:15,77
07:52:20,78
07:52:27,78
07:52:32,78
07:52:42,79
07:52:57,78
07:53:07,75
07:53:12,74
07:53:27,74
07:53:42,73
07:53:47,72
07:54:02,72
07:54:17,73
07:54:22,74
07:54:27,76
07:54:32,78
07:54:37,88
07:54:52,88
07:55:07,88
07:55:12,88
07:55:27,87
07:55:32,86
07:55:37,84
07:55:52,84
07:56:02,85
07:56:07,84
07:56:17,83
07:56:32,83
07:56:34,83
07:56:39,80
07:56:44,79
07:56:49,78
07:56:54,75
07:56:59,73
07:57:04,66
07:57:14,65
07:57:19,64
07:57:24,62
07:57:29,58
07:57:34,57
07:57:39,58
07:57:44,57
07:57:59,58
07:58:04,59
07:58:19,61
07:58:34,61
07:58:44,59
07:58:54,59
07:59:09,59
07:59:14,58
07:59:19,56
07:59:24,57
07:59:39,56
07:59:44,57
07:59:49,64
07:59:56,63
08:00:06,64
08:00:11,63
08:00:26,63
08:00:31,62
08:00:41,64
08:00:46,68
08:00:56,69
08:01:01,72
08:01:06,73
08:01:11,74
08:01:16,74
08:01:21,73
08:01:36,75
08:01:41,79
08:01:46,80
08:01:51,81
08:01:56,83
08:02:01,84
08:02:06,82
08:02:16,83
08:02:26,83
08:02:41,86
08:02:46,86
08:02:56,82
08:03:11,83
08:03:16,80
08:03:23,82
08:03:28,83
08:03:33,82
08:03:38,81
08:03:48,81
08:03:58,79
08:04:08,81
08:04:13,83
08:04:18,86
08:04:23,85
08:04:33,86
08:04:38,84
08:04:43,83
08:04:48,82
08:04:53,79
08:05:08,78
08:05:18,78
08:05:33,78
08:05:48,78
08:05:58,77
08:06:08,78
08:06:13,81
08:06:18,78
08:06:33,80
08:06:38,76
08:06:43,74
08:06:48,75
08:06:54,75
08:07:09,74
08:07:14,74
08:07:29,74
08:07:44,74
08:07:54,72
08:08:09,72
08:08:24,72
08:08:39,72
08:08:54,73
08:09:09,71
08:09:19,83
08:09:24,83
08:09:34,81
08:09:39,80
08:09:54,80
08:09:59,80
08:10:04,77
08:10:09,76
08:10:14,77
08:10:24,78
08:10:29,78
08:10:34,76
08:10:39,74
08:10:44,73
08:10:54,78
08:11:01,78
08:11:11,79
08:11:16,78
08:11:21,77
08:11:26,76
08:11:41,75
08:11:56,73
08:12:01,72
08:12:16,72
08:12:31,72
08:12:41,71
08:12:51,69
08:13:06,69
08:13:16,72
08:13:21,75
08:13:26,76
08:13:31,75
08:13:36,73
08:13:46,75
08:14:01,74
08:14:16,74
08:14:21,75
08:14:31,75
08:14:36,73
08:14:46,72
08:14:51,71
08:14:56,70
08:15:03,70
08:15:18,70
08:15:33,70
08:15:38,69
08:15:43,66
08:15:48,64
08:16:03,64
08:16:18,65
08:16:23,64
08:16:33,63
08:16:38,63
08:16:53,63
08:17:03,62
08:17:08,65
08:17:18,66
08:17:23,65
08:17:28,63
08:17:33,64
08:17:38,74
08:17:43,75
08:17:58,75
08:18:08,73
08:18:13,71
08:18:18,71
08:18:23,70
08:18:38,70
08:18:40,70
08:18:50,82
08:18:55,83
08:19:10,82
08:19:25,82
08:19:40,83
08:19:45,82
08:19:50,80
08:19:55,82
